~key~,~unique_id~,~results~,~completion_date~
~283~,~TtUKdyX~,~{"setup":{"condition":"none","side":"right","object":"hat","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":1080,"screenW":1920},"subject_information":{"language":"English","enjoyment":"1","asses":"Yes","age":"30","gender":"Male","education":"1","problems":"","fairprice":"0.45","comments":""},"time_in_minutes":0.8727166666666667}~,~2019-09-17 08:09:44~
~284~,~JmJzEiO~,~{"setup":{"condition":"none","side":"right","object":"plant","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"2"},{"exclusion_num":2,"target":"1"}],"system":{"Browser":"Firefox","OS":"Windows","screenH":768,"screenW":1366},"subject_information":{"language":"English","enjoyment":"2","asses":"Yes","age":"26","gender":"Male","education":"2","problems":"","fairprice":"$0.45","comments":""},"time_in_minutes":1.6328}~,~2019-09-17 08:13:58~
~285~,~IseRj7Z~,~{"setup":{"condition":"none","side":"right","object":"rulers","doors":"open"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"1"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":864,"screenW":1536},"subject_information":{"language":"english","enjoyment":"1","asses":"Yes","age":"35","gender":"Male","education":"3","problems":"no","fairprice":".5","comments":""},"time_in_minutes":11.6189}~,~2019-09-17 08:14:52~
~286~,~nnVfHeE~,~{"setup":{"condition":"none","side":"left","object":"fishbowl","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"1"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":615,"screenW":1093},"subject_information":{"language":"English","enjoyment":"1","asses":"Yes","age":"32","gender":"Female","education":"3","problems":"","fairprice":".45","comments":""},"time_in_minutes":2.4979833333333334}~,~2019-09-17 08:14:58~
~287~,~t3zKoHf~,~{"setup":{"condition":"none","side":"right","object":"fishbowl","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":1080,"screenW":1920},"subject_information":{"language":"english","enjoyment":"2","asses":"Yes","age":"38","gender":"Male","education":"2","problems":"none","fairprice":"sure :D","comments":"thought the hit was pretty cool and it was like a puzzle"},"time_in_minutes":3.12395}~,~2019-09-17 08:17:16~
~288~,~WiIgGPC~,~{"setup":{"condition":"none","side":"left","object":"rulers","doors":"open"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"1"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":768,"screenW":1366},"subject_information":{"language":"English","enjoyment":"2","asses":"Yes","age":"35","gender":"Male","education":"3","problems":"No.","fairprice":"0.45","comments":"No."},"time_in_minutes":4.301416666666666}~,~2019-09-17 08:22:07~
~289~,~PpMEFAG~,~{"setup":{"condition":"none","side":"left","object":"rulers","doors":"open"},"trials":[{"trial_num":1,"target":"0"},{"exclusion_num":1,"target":"0"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":768,"screenW":1366},"subject_information":{"language":"ENGLISH","enjoyment":"0","asses":"Yes","age":"30","gender":"Female","education":"3","problems":"NOTHING","fairprice":"5","comments":"VERY WELL"},"time_in_minutes":21.099666666666668}~,~2019-09-17 08:22:24~
~290~,~Ba79EyP~,~{"setup":{"condition":"none","side":"right","object":"books","doors":"open"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":1080,"screenW":1920},"subject_information":{"language":"English","enjoyment":"1","asses":"Yes","age":"33","gender":"Male","education":"2","problems":"NA","fairprice":".50","comments":"Great study. No issues."},"time_in_minutes":59.4068}~,~2019-09-17 08:48:40~
~291~,~2Jze8sM~,~{"setup":{"condition":"none","side":"right","object":"hat","doors":"closed"},"trials":[{"trial_num":1,"target":"0"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":900,"screenW":1440},"subject_information":{"language":"English","enjoyment":"2","asses":"No","age":"31","gender":"Female","education":"2","problems":"","fairprice":".30","comments":"very well paying, thank you very much!"},"time_in_minutes":1.4217666666666666}~,~2019-09-17 08:57:37~
~292~,~3RwFZh0~,~{"setup":{"condition":"none","side":"right","object":"plant","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":864,"screenW":1536},"subject_information":{"language":"English","enjoyment":"2","asses":"Yes","age":"31","gender":"Female","education":"3","problems":"no","fairprice":".40","comments":""},"time_in_minutes":0.6414833333333333}~,~2019-09-17 09:01:52~
~293~,~j61UMDO~,~{"setup":{"condition":"none","side":"right","object":"plant","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"1"}],"system":{"Browser":"Chrome","OS":"Linux","screenH":768,"screenW":1366},"subject_information":{"language":"english","enjoyment":"2","asses":"Yes","age":"33","gender":"Female","education":"3","problems":"no","fairprice":".75","comments":""},"time_in_minutes":0.96965}~,~2019-09-17 09:16:49~
~294~,~qaGKIxx~,~{"setup":{"condition":"none","side":"right","object":"rulers","doors":"open"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"1"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":768,"screenW":1366},"subject_information":{"language":"English","enjoyment":"2","asses":"Yes","age":"33","gender":"Female","education":"3","problems":"No; all was functional.","fairprice":"0.45","comments":""},"time_in_minutes":2.9567}~,~2019-09-17 09:19:28~
~295~,~RxaQ0BU~,~{"setup":{"condition":"none","side":"left","object":"plant","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Firefox","OS":"Windows","screenH":1200,"screenW":1920},"subject_information":{"language":"English","enjoyment":"2","asses":"Yes","age":"49","gender":"Male","education":"2","problems":"No","fairprice":"Yes","comments":"Thank you"},"time_in_minutes":1.3578833333333333}~,~2019-09-17 09:38:33~
~296~,~daMU4D6~,~{"setup":{"condition":"none","side":"left","object":"hat","doors":"closed"},"trials":[{"trial_num":1,"target":"0"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":768,"screenW":1366},"subject_information":{"language":"English","enjoyment":"2","asses":"Yes","age":"30","gender":"Female","education":"3","problems":"NONE","fairprice":"45","comments":"nice"},"time_in_minutes":6.29005}~,~2019-09-17 09:48:01~
~297~,~2WH8nw9~,~{"setup":{"condition":"none","side":"left","object":"fishbowl","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Firefox","OS":"Windows","screenH":1200,"screenW":1920},"subject_information":{"language":"English","enjoyment":"2","asses":"Yes","age":"39","gender":"Male","education":"3","problems":"","fairprice":"0.45","comments":""},"time_in_minutes":1.1330333333333333}~,~2019-09-17 09:57:48~
~298~,~eIUMdGl~,~{"setup":{"condition":"none","side":"left","object":"tape","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"1"}],"system":{"Browser":"Chrome","OS":"Linux","screenH":640,"screenW":360},"subject_information":{"language":"English","enjoyment":"2","asses":"Yes","age":"25","gender":"Male","education":"3","problems":"","fairprice":"","comments":"Good and engaging. "},"time_in_minutes":2.1021833333333335}~,~2019-09-17 10:00:03~
~299~,~3YYIgHv~,~{"setup":{"condition":"none","side":"left","object":"books","doors":"open"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":1080,"screenW":1920},"subject_information":{"language":"English","enjoyment":"2","asses":"Yes","age":"37","gender":"Female","education":"2","problems":"No","fairprice":".45","comments":""},"time_in_minutes":1.0014166666666666}~,~2019-09-17 10:03:49~
~300~,~tr0LFpb~,~{"setup":{"condition":"none","side":"left","object":"cinderblocks","doors":"open"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":615,"screenW":1093},"subject_information":{"language":"English","enjoyment":"2","asses":"Yes","age":"60","gender":"Female","education":"2","problems":"None","fairprice":"$500, just kidding, you were fair!:)","comments":"Thanks, it was a fun hit!"},"time_in_minutes":2.2252666666666667}~,~2019-09-17 10:10:30~
~301~,~BTTLUzW~,~{"setup":{"condition":"none","side":"left","object":"tape","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"1"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":900,"screenW":1600},"subject_information":{"language":"English","enjoyment":"1","asses":"Yes","age":"28","gender":"Male","education":"1","problems":"","fairprice":"0.45","comments":""},"time_in_minutes":7.2568}~,~2019-09-17 10:19:19~
~302~,~znEKe1Q~,~{"setup":{"condition":"none","side":"left","object":"plant","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":768,"screenW":1366},"subject_information":{"language":"English","enjoyment":"1","asses":"Yes","age":"58","gender":"Male","education":"3","problems":"no","fairprice":"yes","comments":"none"},"time_in_minutes":1.3407666666666667}~,~2019-09-17 10:47:36~
~303~,~6zorSuU~,~{"setup":{"condition":"none","side":"left","object":"plant","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":768,"screenW":1366},"subject_information":{"language":"English","enjoyment":"2","asses":"Yes","age":"26","gender":"Female","education":"3","problems":"No","fairprice":".30","comments":""},"time_in_minutes":0.6451333333333333}~,~2019-09-17 10:49:30~
~304~,~MTCJJIt~,~{"setup":{"condition":"none","side":"left","object":"tape","doors":"closed"},"trials":[{"trial_num":1,"target":"0"},{"exclusion_num":1,"target":"0"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":900,"screenW":1600},"subject_information":{"language":"English","enjoyment":"2","asses":"Yes","age":"26","gender":"Female","education":"4","problems":"no","fairprice":"yes","comments":""},"time_in_minutes":1.14295}~,~2019-09-17 10:58:42~
~305~,~Nu74cyz~,~{"setup":{"condition":"none","side":"left","object":"books","doors":"open"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":1080,"screenW":1920},"subject_information":{"language":"English","enjoyment":"1","asses":"Yes","age":"40","gender":"Female","education":"1","problems":"No","fairprice":".45","comments":"No, thank you."},"time_in_minutes":3.7643166666666668}~,~2019-09-17 11:07:43~
~306~,~bM5jFCf~,~{"setup":{"condition":"none","side":"left","object":"cinderblocks","doors":"open"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":900,"screenW":1600},"subject_information":{"language":"english","enjoyment":"1","asses":"Yes","age":"57","gender":"Male","education":"2","problems":"no","fairprice":"50","comments":""},"time_in_minutes":1.92695}~,~2019-09-17 12:23:50~
