~row~,~data~,~completion_date~
~81~,~{"id":"5febb30450a719c947d89794","setup":{"condition":"low","side":"right","object":"cone","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":864,"screenW":1536},"subject_information":{"language":"English","asses":"Yes","age":"22","gender":"Male","education":"2","problems":"","comments":""},"time_in_minutes":1.2639833333333332}~,~2023-01-20 19:53:13~
~82~,~{"id":"6310c25c1ad33481b43851d3","setup":{"condition":"low","side":"left","object":"stanchion","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Mac","screenH":900,"screenW":1440},"subject_information":{"language":"English","asses":"Yes","age":"33","gender":"Female","education":"4","problems":"No","comments":""},"time_in_minutes":1.5638}~,~2023-01-20 19:53:16~
~83~,~{"id":"59b39c4ac05bb50001eb3b7f","setup":{"condition":"low","side":"left","object":"tape","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Mac","screenH":800,"screenW":1280},"subject_information":{"language":"english","asses":"Yes","age":"28","gender":"Female","education":"3","problems":"none","comments":""},"time_in_minutes":1.2607833333333334}~,~2023-01-20 19:53:16~
~84~,~{"id":"60fe1ac35857bd81dfd311d5","setup":{"condition":"low","side":"left","object":"tape","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Mac","screenH":900,"screenW":1440},"subject_information":{"language":"English","asses":"Yes","age":"25","gender":"Male","education":"3","problems":"No","comments":""},"time_in_minutes":1.1133833333333334}~,~2023-01-20 19:53:21~
~85~,~{"id":"5d092069fb1a540001dd5028","setup":{"condition":"low","side":"right","object":"stanchion","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"0"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Mac","screenH":800,"screenW":1280},"subject_information":{"language":"English","asses":"Yes","age":"28","gender":"Female","education":"3","problems":"","comments":""},"time_in_minutes":1.4836666666666667}~,~2023-01-20 19:53:24~
~86~,~{"id":"5cf6231511ba980001e3aa3d","setup":{"condition":"low","side":"right","object":"stanchion","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":720,"screenW":1280},"subject_information":{"language":"English","asses":"Yes","age":"42","gender":"Female","education":"3","problems":"not that I noticed","comments":"n/a"},"time_in_minutes":1.1027666666666667}~,~2023-01-20 19:53:27~
~87~,~{"id":"63189e4e77bf3ae3ce1483f4","setup":{"condition":"low","side":"right","object":"cone","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Mac","screenH":1050,"screenW":1680},"subject_information":{"language":"Spanish","asses":"Yes","age":"33","gender":"Female","education":"3","problems":"","comments":""},"time_in_minutes":1.6377}~,~2023-01-20 19:53:57~
~88~,~{"id":"632d11d55b648b951abc3d32","setup":{"condition":"low","side":"right","object":"tape","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"0"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Firefox","OS":"Windows","screenH":864,"screenW":1536},"subject_information":{"language":"English","asses":"Yes","age":"24","gender":"Male","education":"2","problems":"No","comments":"Did the researcher get into an argument with someone who walked through a door with yellow tape?"},"time_in_minutes":2.26405}~,~2023-01-20 19:54:13~
~89~,~{"id":"569b1e1aaf9ad7000d640f24","setup":{"condition":"low","side":"left","object":"stanchion","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Firefox","OS":"Mac","screenH":900,"screenW":1440},"subject_information":{"language":"English","asses":"Yes","age":"48","gender":"Male","education":"4","problems":"","comments":""},"time_in_minutes":2.3087833333333334}~,~2023-01-20 19:54:30~
~90~,~{"id":"60cac6e750602e711ed5efc6","setup":{"condition":"none","side":"right","object":"cone","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"2"},{"exclusion_num":2,"target":"1"}],"system":{"Browser":"Firefox","OS":"Windows","screenH":1080,"screenW":1920},"subject_information":{"language":"english","asses":"Yes","age":"33","gender":"Female","education":"2","problems":"","comments":""},"time_in_minutes":3.9290333333333334}~,~2023-01-20 19:55:26~
~91~,~{"id":"63b708b9a95922d20fbe410f","setup":{"condition":"low","side":"right","object":"tape","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Mac","screenH":900,"screenW":1440},"subject_information":{"language":"English","asses":"Yes","age":"27","gender":"Female","education":"3","problems":"No","comments":"I think it would be easy to break the tape and walk through the taped door"},"time_in_minutes":0.9255166666666667}~,~2023-01-20 20:44:34~
~92~,~{"id":"5783f7dd25cb7100012884a7","setup":{"condition":"low","side":"left","object":"cone","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":618,"screenW":1098},"subject_information":{"language":"english","asses":"Yes","age":"35","gender":"Male","education":"3","problems":"","comments":""},"time_in_minutes":1.1341166666666667}~,~2023-01-20 20:44:55~
~93~,~{"id":"61037d932bc5fefbf6cb1058","setup":{"condition":"low","side":"right","object":"cone","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":1080,"screenW":1920},"subject_information":{"language":"English","asses":"Yes","age":"27","gender":"Female","education":"2","problems":"","comments":""},"time_in_minutes":1.2365666666666666}~,~2023-01-20 20:44:59~
~94~,~{"id":"62d197b527a52b5849c78b71","setup":{"condition":"low","side":"left","object":"stanchion","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":720,"screenW":1280},"subject_information":{"language":"English","asses":"Yes","age":"50","gender":"Female","education":"3","problems":"No","comments":""},"time_in_minutes":1.4098833333333334}~,~2023-01-20 20:45:11~
~95~,~{"id":"5f14b46fefc95253caca20b4","setup":{"condition":"low","side":"left","object":"tape","doors":"closed"},"trials":[{"trial_num":1,"target":"1"},{"exclusion_num":1,"target":"1"},{"exclusion_num":2,"target":"0"}],"system":{"Browser":"Chrome","OS":"Windows","screenH":768,"screenW":1366},"subject_information":{"language":"English","asses":"Yes","age":"45","gender":"Female","education":"3","problems":"","comments":"This was fun to complete and the pay is greatly appreciated!"},"time_in_minutes":1.6789333333333334}~,~2023-01-20 20:45:28~
